date,symbol,open,high,low,close,Volume.USD,Volume.BTC
2020-10-09,BTC/USD,10942.901982,11133.99746703,10853.1165156,11071,28453223.0870614,2570.0680234
2020-10-10,BTC/USD,11071,11505,11071,11308,47139556.5249792,4168.69088477
2020-10-11,BTC/USD,11308,11451,11279.45650736,11385,16829704.208988,1478.2348888
2020-10-12,BTC/USD,11384,11739.97398,11111,11560,73615763.3754076,6368.14562071
2020-10-13,BTC/USD,11560,11574.90850243,11333,11442,44683544.2459013,3905.22148627
2020-10-14,BTC/USD,11442.72553612,11564,11309,11440,30808561.5053216,2693.05607564
2020-10-15,BTC/USD,11440,11632,11277,11509,49074221.9438636,4263.98661429
2020-10-16,BTC/USD,11511.9497064,11547,11212,11325,39206265.9082125,3461.9219345
2020-10-17,BTC/USD,11324.8837331,11418,11275,11375,11803763.5995825,1037.69350326
2020-10-18,BTC/USD,11376,11520,11364.93369218,11518,15225419.0381886,1321.88045131
2020-10-19,BTC/USD,11517,11828,11417,11757,44300144.6074262,3767.98031874
2020-10-20,BTC/USD,11757,12044,11696,11925,64669194.1839172,5422.99322297
2020-10-21,BTC/USD,11924.12565284,13220,11910,12810,197286377.74141,15400.96625616
2020-10-22,BTC/USD,12811,13188,12710,12988,79099511.2621158,6090.19951202
2020-10-23,BTC/USD,12982,13032,12738,12935,37564947.8160697,2904.13203062
2020-10-24,BTC/USD,12930.56664423,13178,12882,13127.03663502,25885078.7142919,1971.8904909
2020-10-25,BTC/USD,13127,13358,12850,13037,47343524.7868702,3631.47386568
2020-10-26,BTC/USD,13036,13244,12781,13059,47992597.5814096,3675.05916084
2020-10-27,BTC/USD,13059,13769,13054,13626,122307938.074358,8976.07060578
2020-10-28,BTC/USD,13626,13839,12915,13267,94380748.4451543,7113.94802481
2020-10-29,BTC/USD,13266,13629,12972,13451,54804397.6774623,4074.37347985
2020-10-30,BTC/USD,13450,13673,13120,13568,63217326.5009254,4659.29588008
2020-10-31,BTC/USD,13567.94596627,14055,13425,13788,123450273.128345,8953.45758111
2020-11-01,BTC/USD,13778.27705844,13892,13611,13756,42748171.5915493,3107.60188947
2020-11-02,BTC/USD,13755,13836,13207,13562,89320505.6326958,6586.08653832
2020-11-03,BTC/USD,13560,14066,13301,14029.5896356,81538037.1312118,5811.86187544
2020-11-04,BTC/USD,14029.5896356,14245,13530,14149,142881352.759643,10098.33576646
2020-11-05,BTC/USD,14152,15723.55678179,14104.36241552,15568,247498615.193815,15897.90693691
2020-11-06,BTC/USD,15568,15888,15179,15572.88385495,188399044.275392,12097.89054039
2020-11-07,BTC/USD,15573,15740,14411,14845,213335034.595044,14370.83426036
2020-11-08,BTC/USD,14849,15650,14755,15500,100366880.21909,6475.28259478
2020-11-09,BTC/USD,15501,15844,14841,15334.52194598,137199675.430975,8947.1113553
2020-11-10,BTC/USD,15336.88653372,15474,15077,15311.53062117,57294292.5362472,3741.90497043
2020-11-11,BTC/USD,15311.53062117,15981,15292,15709.3042176,109037920.17983,6940.97705853
2020-11-12,BTC/USD,15709,16325,15453,16296.18794388,200431634.226822,12299.29569523
2020-11-13,BTC/USD,16296,16481,15974,16308.5948109,125571771.364001,7699.72967138
2020-11-14,BTC/USD,16308.5948109,16315,15715,16057,81733820.3416126,5090.22982759
2020-11-15,BTC/USD,16058.519784,16151,15794,15965,40943195.3949725,2564.5596865
2020-11-16,BTC/USD,15965,16872,15874,16719,109045369.320326,6522.24231834
2020-11-17,BTC/USD,16719,17815,16535,17674.87558,215838721.360372,12211.61192244
2020-11-18,BTC/USD,17674.53552004,18450,17119,17774,311357987.835771,17517.60930774
2020-11-19,BTC/USD,17774,18166,17344,17818,99343073.2979828,5575.43345482
2020-11-20,BTC/USD,17813,18810,17753,18660,148798751.014337,7974.20959348
2020-11-21,BTC/USD,18659.98826325,18945,18323,18659.98826325,123525000.68768,6619.77912017
2020-11-22,BTC/USD,18659.98826325,18732,17645,18392,167346248.529921,9098.86083786
2020-11-23,BTC/USD,18390,18724,18003,18372,161035574.340749,8765.27184524
2020-11-24,BTC/USD,18364,19400,18130,19131,285766530.259348,14937.35456899
2020-11-25,BTC/USD,19133.654712,19497,18500,18727,252395105.692797,13477.60483221
2020-11-26,BTC/USD,18726.475677,18908,16317,17211.69580098,591110932.640972,34343.56146402
2020-11-27,BTC/USD,17213,17531,16501,17171,192622768.642485,11217.91209845
2020-11-28,BTC/USD,17171,17910,16925,17746,102043516.667084,5750.22634211
2020-11-29,BTC/USD,17746,18344,17556,18195.987488,72534047.8017678,3986.26608474
2020-11-30,BTC/USD,18196,19844,18196,19696.272384,294400479.83409,14947.01505414
2020-12-01,BTC/USD,19697,19956,18279,18814,412916625.154758,21947.30653528
2020-12-02,BTC/USD,18818.027865,19344,18361,19241,146892512.254903,7634.3491635
2020-12-03,BTC/USD,19229.12373562,19628,18900,19449,102127035.977847,5251.01732623
2020-12-04,BTC/USD,19449,19550,18600,18652,161415377.66227,8654.05198704
2020-12-05,BTC/USD,18652,19182,18498,19159,70206353.3598195,3664.40593767
2020-12-06,BTC/USD,19159,19463,18905,19410,84116714.5192866,4333.67926426
2020-12-07,BTC/USD,19410.03147,19460,18925,19196.06786536,43875157.1648017,2285.63253019
2020-12-08,BTC/USD,19196,19322,18271,18329,176382695.990697,9623.14888923
2020-12-09,BTC/USD,18329,18630,17742,18558,181270204.605872,9767.76617124
2020-12-10,BTC/USD,18558,18568,17935,18260,66750110.7169138,3655.53727913
2020-12-11,BTC/USD,18263,18299,17629,18049.91181686,118648548.498929,6573.35890074
2020-12-12,BTC/USD,18050,18944,18049.91181686,18818,69310136.9215211,3683.18295895
2020-12-13,BTC/USD,18818,19416,18720.6972317,19180,92663327.5642158,4831.24752681
2020-12-14,BTC/USD,19180,19350,19008.31354812,19282,48873395.0673786,2534.66419808
2020-12-15,BTC/USD,19282,19607,19070,19459,134798051.474247,6927.28565056
2020-12-16,BTC/USD,19459,21444,19317.800536,21318,449295551.934556,21075.87728373
2020-12-17,BTC/USD,21318,23630,21197,22786,521178867.032512,22872.76691971
2020-12-18,BTC/USD,22791,23287,22362,23124,168414910.530481,7283.12188767
2020-12-19,BTC/USD,23124,24123,22768,23808,230289114.773568,9672.76187725
2020-12-20,BTC/USD,23801,24244,23101,23427,224877400.083865,9599.06945336
2020-12-21,BTC/USD,23427,24077,21884,22712.281776,322141427.477342,14183.57832359
2020-12-22,BTC/USD,22712.281776,23812,22348,23805.89700325,176546083.618313,7416.0651705
2020-12-23,BTC/USD,23804,24144,22655,23208,280296531.276274,12077.5823542
2020-12-24,BTC/USD,23207.87492762,23790,22701,23743.467132,112897680.66762,4754.89447434
2020-12-25,BTC/USD,23743.467132,24802,22855,24720.0882,340662303.235028,13780.78834019
2020-12-26,BTC/USD,24720.0882,26723,24489,26413,347320477.823945,13149.6035219
2020-12-27,BTC/USD,26423,28244,25813,26241,471208337.468531,17956.95047706
2020-12-28,BTC/USD,26242,27442,26068.0657198,27053,205648076.176741,7601.6736102
2020-12-29,BTC/USD,27044,27329,25859,27316,243543875.476414,8915.79570495
2020-12-30,BTC/USD,27312,28977,27312,28880,303504328.447093,10509.15264706
2020-12-31,BTC/USD,28886.8252941,29286,27557,28938.521869,353780769.074096,12225.25361439
2021-01-01,BTC/USD,28939,29620,28716,29349,244540954.079859,8332.17329653
2021-01-02,BTC/USD,29349.83250154,33292,29000,32183,708441943.238013,22012.92431526
2021-01-03,BTC/USD,32185,34873,31975,32968,623388697.24944,18908.90248876
2021-01-04,BTC/USD,32990,33593.61627648,28540,31990,789742680.939669,24687.17352109
2021-01-05,BTC/USD,31991,34493,29861,33985,492205587.717123,14483.02450249
2021-01-06,BTC/USD,33978,36932,33335,36760,684448833.765818,18619.39156055
2021-01-07,BTC/USD,36791,40383.3509214,36123.590728,39401,871266649.921969,22112.80551057
2021-01-08,BTC/USD,39387,41969,36555,40509,882517580.301627,21785.71626803
2021-01-09,BTC/USD,40500,41399,38700,40168,328317500.949523,8173.60836859
2021-01-10,BTC/USD,40170,41399,35260,38200,726248347.913716,19011.73685638
2021-01-11,BTC/USD,38200,38277,30635,35408,1701086864.42374,48042.44420537
2021-01-12,BTC/USD,35410,36656,32427,34123,756744137.070647,22176.95211648
2021-01-13,BTC/USD,34104,37776,32436,37358.07975004,556173103.802759,14887.62558258
2021-01-14,BTC/USD,37368,40001,36666,39136,507510514.930459,12967.86884021
2021-01-15,BTC/USD,39147.32923992,39701,34500,36741,571371933.880478,15551.34410823
2021-01-16,BTC/USD,36741,37997,35418,36041,390780131.107202,10842.65506249
2021-01-17,BTC/USD,36037,36928,33868,35900,353516333.182412,9847.25162068
2021-01-18,BTC/USD,35901,37555,34842,36699,308820397.79944,8414.95402598
2021-01-19,BTC/USD,36685,37936.5743351,35863,35890,346287602.267389,9648.58184083
2021-01-20,BTC/USD,35888,36422,33303,35516,502257363.481726,14141.72101255
2021-01-21,BTC/USD,35510,35616,30196,30872,690220114.707089,22357.47974563
2021-01-22,BTC/USD,30890.60960271,33850,28989,33058,519675942.085266,15720.12650751
2021-01-23,BTC/USD,33027,33554,31439.4275088,32099,226783513.105085,7065.12704773
2021-01-24,BTC/USD,32099,33174,31011,32320,190290821.466957,5887.71106024
2021-01-25,BTC/USD,32327,34918,31966,32285,298005038.749303,9230.4487765
2021-01-26,BTC/USD,32252,32971,30867.0338669,32519,277725627.476717,8540.41106666
2021-01-27,BTC/USD,32518.32570147,32596,29283,30421.23654981,449828663.768081,14786.66598682
2021-01-28,BTC/USD,30421.23654981,33800,29918,33373,306034791.149037,9170.13127825
2021-01-29,BTC/USD,33374,38710.69632264,31987,34253,981076218.249862,28642.05232388
2021-01-30,BTC/USD,34284,34929,32827,34341,250364041.483976,7290.52856597
2021-01-31,BTC/USD,34333,34407.005674,32228,33138,192993444.571121,5823.93157617
2021-02-01,BTC/USD,33117.79931925,34707,32333,33566,177917812.418861,5300.53662691
2021-02-02,BTC/USD,33569,36053.96796779,33500,35577,249258041.929411,7006.15684092
2021-02-03,BTC/USD,35576,37677.35566244,35471,37667,331728117.920606,8806.86324689
2021-02-04,BTC/USD,37667,38750,36222,36951.548313,237216189.59134,6419.65493792
2021-02-05,BTC/USD,36945,38366,36571.55235544,38260,171398034.854939,4479.82317969
2021-02-06,BTC/USD,38260.8799317,40985,38205,39234,399442032.307602,10181.01728877
2021-02-07,BTC/USD,39237,39725.7155421,37350,38837,296232179.767319,7627.57627436
2021-02-08,BTC/USD,38841,46666,37947,46444,1151284711.91347,24788.66402363
2021-02-09,BTC/USD,46444,48277,45060,46488,739299778.148144,15903.02396636
2021-02-10,BTC/USD,46485.10574522,47383,43777,44841,449268688.101003,10019.14961979
2021-02-11,BTC/USD,44840,48598,43917.41935602,48008,494500413.482547,10300.37521835
2021-02-12,BTC/USD,48001,48945,45851.95356552,47397,511380394.466196,10789.29878402
2021-02-13,BTC/USD,47365,48209,46255,47177,246511648.870551,5225.25062786
2021-02-14,BTC/USD,47177.86105756,49659,47030,48584,356489505.241971,7337.59067269
2021-02-15,BTC/USD,48597,48959,45730.50181348,47906,473471913.987057,9883.3531079
2021-02-16,BTC/USD,47934,50490,47046,49203,641648036.842333,13040.83159243
2021-02-17,BTC/USD,49182,52577,49000,52116,480042151.72275,9211.03215371
2021-02-18,BTC/USD,52110,52539,50863,51566,302678712.180312,5869.73416942
2021-02-19,BTC/USD,51566,56342,50755,55866,659547493.523299,11805.88360583
2021-02-20,BTC/USD,55866,57485,54000,55777,649132289.59629,11637.99217592
2021-02-21,BTC/USD,55787,58321.24403166,55386,57376,383696431.627069,6687.40294944
2021-02-22,BTC/USD,57374,57449,48255,54075,1476773400.67298,27309.72539386
2021-02-23,BTC/USD,54070.36217422,54138,45000,48874,1593251844.9496,32599.17021217
2021-02-24,BTC/USD,48882,51354.46137096,46902,49716,596727524.369762,12002.72597091
2021-02-25,BTC/USD,49715,52189,46750,47162,450682115.695942,9556.04333353
2021-02-26,BTC/USD,47155,48441,44027,46318,1034066636.71735,22325.37321813
2021-02-27,BTC/USD,46270,48407,45100,46238,351592193.201425,7603.9662875
2021-02-28,BTC/USD,46199,46703,43171,45300,613702602.284166,13547.51881422
2021-03-01,BTC/USD,45284.744486,49743,45100,49580,467086041.499861,9420.85602057
2021-03-02,BTC/USD,49580,50148,47158,48536,406484792.436487,8374.91331046
2021-03-03,BTC/USD,48511,52567,48183.35073552,50408,433676835.703141,8603.3335126
2021-03-04,BTC/USD,50409,51777,47603,48388,462537172.139596,9558.92312432
2021-03-05,BTC/USD,48389,49489,46417,48830,459836283.285248,9417.0854656
2021-03-06,BTC/USD,48826,49238,47159,48860,205511883.437466,4206.13760617
2021-03-07,BTC/USD,48895,51442,48895,51000,274194347.71461,5376.35975911
2021-03-08,BTC/USD,51011,52444,49369,52399,322489866.838616,6154.5042241
2021-03-09,BTC/USD,52399,54955.30786704,51993,54955.30786704,451234618.00421,8210.93786056
2021-03-10,BTC/USD,54955.30786704,57444,53155,55985,597851202.415356,10678.77471493
2021-03-11,BTC/USD,55954,58266,54401,57877,501200423.848651,8659.751263
2021-03-12,BTC/USD,57876,58159,55183,57297,547894501.676712,9562.35931509
2021-03-13,BTC/USD,57293,61693,56130,61202.887014,838494313.242169,13700.24118389
2021-03-14,BTC/USD,61203,61699,59000,59000,394219504.24458,6681.68651262
2021-03-15,BTC/USD,59001,60575,54566,55688,823329603.785794,14784.6861763
2021-03-16,BTC/USD,55675,56925,53346,56924,597507781.217296,10496.58810374
2021-03-17,BTC/USD,56923,59128,54001,58849,663187135.281335,11269.30169215
2021-03-18,BTC/USD,58867,60190,57005,57640,417238008.466404,7238.68855771
2021-03-19,BTC/USD,57642,59480,56277,58049.62797928,376454851.416565,6485.05192059
2021-03-20,BTC/USD,58049,60000,57800,58079,393526233.660186,6775.70608413
2021-03-21,BTC/USD,58064,58584,55357,57366,475697536.809999,8292.32536363
2021-03-22,BTC/USD,57341,58525,53700,54070,471912900.979951,8727.81396301
2021-03-23,BTC/USD,54070,55822.3340788,52812,54336.79982848,356990086.788157,6569.9505292
2021-03-24,BTC/USD,54347,57212,51522,52328,737084979.053726,14085.86185319
2021-03-25,BTC/USD,52329,53116,50350,51358,595248809.586303,11590.1867204
2021-03-26,BTC/USD,51357.31075738,55000,51300,54993,424186238.800176,7713.45878203
2021-03-27,BTC/USD,54982,56655,54010,55886,289311504.200378,5176.81537774
2021-03-28,BTC/USD,55881,56609,54800,55780,234980641.49147,4212.6325115
2021-03-29,BTC/USD,55783,58492,54831,57675,583561976.967686,10118.10970035
2021-03-30,BTC/USD,57675,59523,57135,58840,463332259.785894,7874.44357216
2021-03-31,BTC/USD,58837,59899,56826,58796,477367807.511535,8119.05244424
2021-04-01,BTC/USD,58792.502598,59483,57955,58724,255447591.701885,4349.96920683
2021-04-02,BTC/USD,58731,60190,58327.9868938,58959,362777545.38465,6153.04780245
2021-04-03,BTC/USD,58958.19519,59841,56872,57020,378278490.579643,6634.13697965
2021-04-04,BTC/USD,57029,58480,56500,58240.23918672,289568081.73193,4971.95900593
2021-04-05,BTC/USD,58241,59250,56850,59145,330930469.178386,5595.23998949
2021-04-06,BTC/USD,59145,59499,57401,57991,325718615.237511,5616.70975216
2021-04-07,BTC/USD,57994,58639,55555,55962,495191795.433516,8848.715118
2021-04-08,BTC/USD,55962,58155,55714,58110,260465732.212277,4482.28759615
2021-04-09,BTC/USD,58110,58880,57713,58134,217973066.562214,3749.49369667
2021-04-10,BTC/USD,58134.090643,61243,57900,59812,585831174.781462,9794.54247946
2021-04-11,BTC/USD,59817.0737853,60722,59308,60032,278943610.51114,4646.58199812
2021-04-12,BTC/USD,60033,61338,59492,59874,329182773.138602,5497.92519522
2021-04-13,BTC/USD,59887,63555,59859,63537,715801692.465984,11265.90321334
2021-04-14,BTC/USD,63519,64829,61306,62914,687494760.615005,10927.53219657
2021-04-15,BTC/USD,62909,63845,62000,63196,417968786.460042,6613.84876353
2021-04-16,BTC/USD,63208,63520,60005,61322,707579815.232124,11538.75958436
2021-04-17,BTC/USD,61321,62450,59662,59927,420714515.607498,7020.45014113
2021-04-18,BTC/USD,59945,60279,50500,56172,1478738657.64408,26325.19151257
2021-04-19,BTC/USD,56171,57500,54256,55630,476680134.282385,8568.76027831
2021-04-20,BTC/USD,55619,57099,53337,56471.151714,473916857.485925,8392.19394508
2021-04-21,BTC/USD,56471.151714,56790,53609,53780,382244974.633785,7107.56739743
2021-04-22,BTC/USD,53779.81497994,55500,50575,51735.13722852,656368496.239028,12687.09297783
2021-04-23,BTC/USD,51741,52131,47560,51138,882146443.355114,17250.31177119
2021-04-24,BTC/USD,51138,51201,48852,50161,299974988.922048,5980.24339471
2021-04-25,BTC/USD,50149,50671,47112,49129,471595374.43274,9599.12423279
2021-04-26,BTC/USD,49129.093002,54387,48831,54102,595712916.765695,11010.92227211
2021-04-27,BTC/USD,54094,55437,53304,55044,398338567.113544,7236.73001805
2021-04-28,BTC/USD,55039,56432,53917,54859,316165573.316101,5763.23982056
2021-04-29,BTC/USD,54860,55222,52377,53566,379148685.360329,7078.15938021
2021-04-30,BTC/USD,53566,57794,53068,57630,453141192.415706,7862.93930966
2021-05-01,BTC/USD,57632,58326,57000,57774,249433660.505653,4317.40333897
2021-05-02,BTC/USD,57774,57900,56050,56605,237549605.004896,4196.61876168
2021-05-03,BTC/USD,56601,58945,56511,57147,435833391.687928,7626.53143101
2021-05-04,BTC/USD,57141,57166,53067,53251,535957374.97452,10064.7382204
2021-05-05,BTC/USD,53251,57898,52960,57487,440632223.690754,7664.90204204
2021-05-06,BTC/USD,57486.600444,58343,55282,56450,589263535.21311,10438.6808718
2021-05-07,BTC/USD,56451,58635,55300,57349,397683498.913178,6934.44521985
2021-05-08,BTC/USD,57342,59450,56939,58897,448143802.759901,7608.94107951
2021-05-09,BTC/USD,58892,59236.51695169,56255,58276,494158905.505674,8479.62978766
2021-05-10,BTC/USD,58286.86932662,59589.77113765,53844,55829.62510011,753116633.344745,13489.55204328
2021-05-11,BTC/USD,55831,56870,54138.73738416,56721.504604,436123689.358029,7688.85967329
2021-05-12,BTC/USD,56717,58000,48611,49614,742922181.828322,14974.04325046
2021-05-13,BTC/USD,49580.54694147,51333,46601.04807999,49750.64971553,1052949509.27239,21164.53785615
2021-05-14,BTC/USD,49749,51512,48877,49924,301933643.369142,6047.86562313
2021-05-15,BTC/USD,49923.30794743,50737,46644,46844,444485398.361561,9488.63031256
2021-05-16,BTC/USD,46844,49870,44021,46597,888545755.166602,19068.73307652
2021-05-17,BTC/USD,46587.61320955,46796,42128,43534,1642284137.50326,37724.17277308
2021-05-18,BTC/USD,43540,45800,42316,42900,459984729.098037,10722.25475753
2021-05-19,BTC/USD,42898.48904022,43600,29563,36733,2491338721.60218,67822.90369973
2021-05-20,BTC/USD,36733.7221572,42300,34985,40561.45427722,1038769545.47467,25609.77075366
2021-05-21,BTC/USD,40590,42298.12038263,33552,37391.38484175,871746738.59538,23314.10677312
2021-05-22,BTC/USD,37382.8588411,38956,35372,37557,509305365.509201,13560.86390045
2021-05-23,BTC/USD,37575,38384,31230,34747,903202496.861757,25993.68281756
2021-05-24,BTC/USD,34747,39966,34500,38845,587729115.16857,15130.10979968
2021-05-25,BTC/USD,38851,39829.42639126,36455,38396.84796617,298232109.220334,7767.09873381
2021-05-26,BTC/USD,38374,40884,37851.57741397,39301,338383535.297038,8610.0489885
2021-05-27,BTC/USD,39303,40500,37221,38537,214013388.794839,5553.45223538
2021-05-28,BTC/USD,38537.03617907,38889,34721,35661,364435569.89133,10219.44336646
2021-05-29,BTC/USD,35660.87052767,37381,33617,34574,268442774.874012,7764.29614375
2021-05-30,BTC/USD,34587.39808387,36419,33367,35614,214511362.661135,6023.23138825
2021-05-31,BTC/USD,35609,37533,34160,37280,222772753.555029,5975.66399021
2021-06-01,BTC/USD,37279.80893714,37888,35659,36673,193825965.894496,5285.24979943
2021-06-02,BTC/USD,36673,38222,35933,37577,149231914.658269,3971.3631918
2021-06-03,BTC/USD,37582.37086374,39482,37179,39226,225738828.245727,5754.82660087
2021-06-04,BTC/USD,39225.5146501,39275,35586,36844,218507185.179218,5930.6043095
2021-06-05,BTC/USD,36844,37924,34822.56648447,35535,234088827.947479,6587.55671725
2021-06-06,BTC/USD,35542,36475,35218,35780,232981836.636229,6511.51024696
2021-06-07,BTC/USD,35781,36784,33338,33572,334662054.264855,9968.48725917
2021-06-08,BTC/USD,33572,34052,31075,33402,431712912.646666,12924.76236892
2021-06-09,BTC/USD,33416,37499,32469,37368,1007950330.37469,26973.62262831
2021-06-10,BTC/USD,37369,38337,35816,36663,350758563.125518,9567.09934063
2021-06-11,BTC/USD,36680,37650,35929,37338,239638059.637471,6418.07433814
2021-06-12,BTC/USD,37338,37461.34593121,34630,35564,262336285.751485,7376.45612843
2021-06-13,BTC/USD,35563.58742345,39374,34800,38998.89297611,350548518.045826,8988.67868533
2021-06-14,BTC/USD,38998.89297611,40980,38732,40509,394195905.710728,9731.06977982
2021-06-15,BTC/USD,40509,41273,39445.88757188,40137,312217749.879272,7778.80135235
2021-06-16,BTC/USD,40143,40460,38121,38346,260495205.918006,6793.28237412
2021-06-17,BTC/USD,38345,39519,37387,38073,134718245.829475,3538.41950541
2021-06-18,BTC/USD,38074,38184.09866908,35137,35845,409389286.976001,11421.09881367
2021-06-19,BTC/USD,35846,36447,34819,35570,411407162.814013,11566.12771476
2021-06-20,BTC/USD,35569.32875053,36226.37661535,33411,35631,603261267.609911,16930.79811428
2021-06-21,BTC/USD,35653,35832,31368,31726.38731597,744057146.660064,23452.31240008
2021-06-22,BTC/USD,31723.19669106,33368,29247,32572,875231079.459759,26870.65821748
2021-06-23,BTC/USD,32572.01808243,34778,31790,33691,307938059.43567,9140.06884437
2021-06-24,BTC/USD,33697.29590169,35290,32343,34665,168325385.843142,4855.77342689
2021-06-25,BTC/USD,34657,35495,31264,31584.73244514,1189853464.65148,37671.79179745
2021-06-26,BTC/USD,31584,32661,30206,32355.66423628,664446210.197592,20535.69988072
2021-06-27,BTC/USD,32348,34794,32066,34744,997592183.121552,28712.64630214
2021-06-28,BTC/USD,34743,35319,33897,34494.48338075,213077809.380347,6177.1561275
2021-06-29,BTC/USD,34494.8423285,36600,34226.75253341,35922.41743186,198063271.298276,5513.63982321
2021-06-30,BTC/USD,35918.54133667,36099,34428,35063,120164509.101564,3427.10290339
2021-07-01,BTC/USD,35062,35069,32720,33554.42277399,192028464.998262,5722.89579504
2021-07-02,BTC/USD,33519.46744936,33983,32700,33816,173998196.378004,5145.43992128
2021-07-03,BTC/USD,33818,34948,33350,34682,102888650.765343,2966.62968587
2021-07-04,BTC/USD,34689,35950,34376,35276,103344192.409959,2929.58930746
2021-07-05,BTC/USD,35278,35280,33126,33672.36648837,259828830.141468,7716.38162798
2021-07-06,BTC/USD,33670.52239391,35196,33555,34255,304350618.931856,8884.85239912
2021-07-07,BTC/USD,34255.06205944,35091,33810,33889,118812155.245689,3505.92095505
2021-07-08,BTC/USD,33886,33939,32063,32857,469605492.563726,14292.40321891
2021-07-09,BTC/USD,32846,34059,32237,33769,225045733.725229,6664.27000282
2021-07-10,BTC/USD,33768,34242,33011,33505.02923001,216403689.800316,6458.84199398
2021-07-11,BTC/USD,33503,34590,33316,34244,73683234.7413632,2151.71226321
2021-07-12,BTC/USD,34249,34655,32600,33078,278139804.956429,8408.60405576
2021-07-13,BTC/USD,33077.77262412,33337,32190,32730,131733939.327425,4024.86829598
2021-07-14,BTC/USD,32729,33128,31588,32822.6431619,170431953.622539,5192.51154704
2021-07-15,BTC/USD,32821,33200,31150,31890,221853217.394465,6956.82713686
2021-07-16,BTC/USD,31893.73824538,32271,31044,31428,169141113.382057,5381.86055053
2021-07-17,BTC/USD,31427,32000,31210,31560,432613275.575112,13707.6449802
2021-07-18,BTC/USD,31559,32453,31111,31820,394928275.406217,12411.32229435
2021-07-19,BTC/USD,31820.47850988,31928,30500,30865,395063565.384101,12799.72672555
2021-07-20,BTC/USD,30866,31079,29313,29809,264644728.357829,8878.01430299
2021-07-21,BTC/USD,29814,32850,29523,32154,265532998.193374,8258.16378035
2021-07-22,BTC/USD,32154,32610,31735,32320,169119412.402467,5232.65508671
2021-07-23,BTC/USD,32320.26010235,33650,32020,33650,133568321.654477,3969.34091098
2021-07-24,BTC/USD,33650,34527,33422,34279,81010061.9487629,2363.25627786
2021-07-25,BTC/USD,34288,35444,33886,35415,98488951.8944467,2780.99539445
2021-07-26,BTC/USD,35413,40595,35233,37270,608023978.493626,16314.03215706
2021-07-27,BTC/USD,37265.93349564,39589,36418,39500,239592252.011005,6065.62663319
2021-07-28,BTC/USD,39490,40900,38803,40017,319315594.990794,7979.49858787
2021-07-29,BTC/USD,40017,40623,39272,40036.0612375,162919501.152546,4069.31891192
2021-07-30,BTC/USD,40040,42299.15230804,38343,42214.50801313,327886854.352374,7767.16038596
2021-07-31,BTC/USD,42196.27398595,42398,41051,41439,210873319.652425,5088.76468188
2021-08-01,BTC/USD,41440,42532,39493,39867,363392230.468219,9115.11351414
2021-08-02,BTC/USD,39873,40449,38716,39149.45625755,180828843.703069,4618.93627624
2021-08-03,BTC/USD,39154,39781,37663,38217,194045026.239019,5077.45312921
2021-08-04,BTC/USD,38219,39965,37519.81411605,39743,145967524.134185,3672.78575181
2021-08-05,BTC/USD,39738,41352,37318,40887,263105882.298886,6434.95199694
2021-08-06,BTC/USD,40890,43385,39900,42854,276878906.271485,6460.98161832
2021-08-07,BTC/USD,42853,44698,42380,44568,415465585.619079,9322.06034866
2021-08-08,BTC/USD,44569,45250,43300,43793,357602985.367202,8165.75675033
2021-08-09,BTC/USD,43782.46903142,46438,42790,46282.21851123,496271288.951402,10722.72040786
2021-08-10,BTC/USD,46280.02549592,46695,44635,45612,290337761.168252,6365.38106569
2021-08-11,BTC/USD,45611,46727,45341,45531,197088310.195859,4328.6620148
2021-08-12,BTC/USD,45530,46186,43786,44424,250766177.103989,5644.83560922
2021-08-13,BTC/USD,44413,47967,44266,47835,353429140.046411,7388.50507048
2021-08-14,BTC/USD,47836,48141,45935,47084,204903733.814027,4351.87608984
2021-08-15,BTC/USD,47084,47369,45471,47022,180157588.239787,3831.34677895
2021-08-16,BTC/USD,47023,48069,45689,45937,278391287.499023,6060.28446566
2021-08-17,BTC/USD,45932.90307576,47167,44441,44695,309880481.107218,6933.22477027
2021-08-18,BTC/USD,44692,46010,44266,44721,260162624.430735,5817.45990543
2021-08-19,BTC/USD,44721,47061,43992,46765,278977880.757093,5965.52722671
2021-08-20,BTC/USD,46766,49400,46647,49330.49713104,298208219.290279,6045.10873868
2021-08-21,BTC/USD,49333,49788,48219,48837,191537934.948269,3921.98404792
2021-08-22,BTC/USD,48835,49488,48075,49266,135297937.868042,2746.27406057
2021-08-23,BTC/USD,49267,50558,49055,49525,268511659.838529,5421.73972415
2021-08-24,BTC/USD,49523,49860,47555,47698,227641172.009245,4772.55172144
2021-08-25,BTC/USD,47696.45550645,49255,47142.96628448,48992.74927858,201795944.00425,4118.89406036
2021-08-26,BTC/USD,48992.29076835,49385,46310,46840,303469286.235378,6478.84898026
2021-08-27,BTC/USD,46836,49159,46363,49079,284448146.103739,5795.72008606
2021-08-28,BTC/USD,49079,49310,48385.91723403,48914,112540504.190947,2300.78309259
2021-08-29,BTC/USD,48913.9769579,49650,47760,48800,197435776.84584,4045.8150993
2021-08-30,BTC/USD,48801,48924.66460268,46903,47004.84288151,193813518.60753,4123.2670237
2021-08-31,BTC/USD,47003.4670629,48244,46725,47157,202821841.819869,4300.99119579
2021-09-01,BTC/USD,47142,49139,46590,48823,278649676.292987,5707.34441335
2021-09-02,BTC/USD,48827,50365,48631,49274,244011192.285203,4952.12875523
